UserId,Email,Gender,BirthDate,MaritalStatus,TotalChildren
YBI1385,YBI1385@ybifoundation.ybif,Female,24-11-1953,Single,3
YBI1386,YBI1386@ybifoundation.ybif,Female,07-09-1953,Single,3
YBI1387,YBI1387@ybifoundation.ybif,Male,15-01-1953,Married,3
YBI1388,YBI1388@ybifoundation.ybif,Male,14-02-1953,Married,3
YBI1389,YBI1389@ybifoundation.ybif,Female,08-05-1952,Single,3
YBI1390,YBI1390@ybifoundation.ybif,Male,23-07-1937,Married,4
YBI1391,YBI1391@ybifoundation.ybif,Female,06-08-1938,Married,2
YBI1392,YBI1392@ybifoundation.ybif,Male,25-05-1938,Married,2
YBI1393,YBI1393@ybifoundation.ybif,Male,06-03-1938,Married,2
YBI1394,YBI1394@ybifoundation.ybif,Male,02-02-1938,Married,2
YBI1395,YBI1395@ybifoundation.ybif,Female,02-10-1938,Single,2
YBI1396,YBI1396@ybifoundation.ybif,Female,12-04-1939,Married,5
YBI1397,YBI1397@ybifoundation.ybif,Male,20-06-1940,Single,4
YBI1398,YBI1398@ybifoundation.ybif,Female,19-02-1940,Married,2
YBI1399,YBI1399@ybifoundation.ybif,Female,26-06-1940,Married,2
YBI1400,YBI1400@ybifoundation.ybif,Male,25-09-1978,Married,0
YBI1401,YBI1401@ybifoundation.ybif,Male,27-02-1974,Married,0
YBI1402,YBI1402@ybifoundation.ybif,Female,19-05-1969,Married,0
YBI1403,YBI1403@ybifoundation.ybif,Male,02-02-1963,Married,1
YBI1404,YBI1404@ybifoundation.ybif,Female,20-09-1962,Married,1
YBI1405,YBI1405@ybifoundation.ybif,Female,14-12-1962,Married,1
YBI1406,YBI1406@ybifoundation.ybif,Male,02-04-1962,Married,1
YBI1407,YBI1407@ybifoundation.ybif,Male,03-07-1961,Married,1
YBI1408,YBI1408@ybifoundation.ybif,Male,26-11-1961,Married,1
YBI1409,YBI1409@ybifoundation.ybif,Male,14-04-1961,Married,1
YBI1410,YBI1410@ybifoundation.ybif,Female,16-01-1961,Married,1
YBI1411,YBI1411@ybifoundation.ybif,Female,09-01-1961,Married,1
YBI1412,YBI1412@ybifoundation.ybif,Female,20-03-1961,Married,1
YBI1413,YBI1413@ybifoundation.ybif,Female,19-02-1961,Married,1
YBI1414,YBI1414@ybifoundation.ybif,Male,18-09-1935,Married,1
YBI1415,YBI1415@ybifoundation.ybif,Female,02-11-1958,Married,1
YBI1416,YBI1416@ybifoundation.ybif,Female,10-04-1957,Married,1
YBI1417,YBI1417@ybifoundation.ybif,Female,11-08-1957,Married,1
YBI1418,YBI1418@ybifoundation.ybif,Female,17-11-1956,Married,2
YBI1419,YBI1419@ybifoundation.ybif,Male,12-02-1956,Married,2
YBI1420,YBI1420@ybifoundation.ybif,Female,19-03-1955,Single,2
YBI1421,YBI1421@ybifoundation.ybif,Male,14-04-1955,Single,2
YBI1422,YBI1422@ybifoundation.ybif,Male,09-05-1955,Married,2
YBI1423,YBI1423@ybifoundation.ybif,Male,25-02-1954,Married,2
YBI1424,YBI1424@ybifoundation.ybif,Female,26-05-1938,Married,1
YBI1425,YBI1425@ybifoundation.ybif,Female,06-06-1941,Married,1
YBI1426,YBI1426@ybifoundation.ybif,Female,11-05-1941,Married,1
YBI1427,YBI1427@ybifoundation.ybif,Female,28-07-1941,Married,1
YBI1428,YBI1428@ybifoundation.ybif,Male,01-06-1942,Married,1
YBI1429,YBI1429@ybifoundation.ybif,Male,04-12-1980,Single,0
YBI1430,YBI1430@ybifoundation.ybif,Female,06-11-1979,Single,0
YBI1431,YBI1431@ybifoundation.ybif,Male,04-02-1979,Single,0
YBI1432,YBI1432@ybifoundation.ybif,Female,18-05-1980,Single,0
YBI1433,YBI1433@ybifoundation.ybif,Female,22-11-1980,Married,0
YBI1434,YBI1434@ybifoundation.ybif,Male,26-11-1978,Single,0
YBI1435,YBI1435@ybifoundation.ybif,Male,12-10-1979,Married,1
YBI1436,YBI1436@ybifoundation.ybif,Female,18-10-1979,Single,0
YBI1437,YBI1437@ybifoundation.ybif,Male,14-03-1978,Single,1
YBI1438,YBI1438@ybifoundation.ybif,Male,16-09-1978,Married,0
YBI1439,YBI1439@ybifoundation.ybif,Female,08-04-1977,Single,1
YBI1440,YBI1440@ybifoundation.ybif,Male,09-04-1977,Married,0
YBI1441,YBI1441@ybifoundation.ybif,Male,01-10-1977,Married,0
YBI1442,YBI1442@ybifoundation.ybif,Female,14-02-1977,Single,0
YBI1443,YBI1443@ybifoundation.ybif,Male,26-02-1943,Single,1
YBI1444,YBI1444@ybifoundation.ybif,Female,06-08-1961,Single,1
YBI1445,YBI1445@ybifoundation.ybif,Female,23-10-1961,Married,1
YBI1446,YBI1446@ybifoundation.ybif,Male,06-04-1961,Married,4
YBI1447,YBI1447@ybifoundation.ybif,Female,27-09-1961,Married,4
YBI1448,YBI1448@ybifoundation.ybif,Female,16-04-1961,Married,4
YBI1449,YBI1449@ybifoundation.ybif,Female,05-05-1961,Married,4
YBI1450,YBI1450@ybifoundation.ybif,Female,26-10-1960,Married,1
YBI1451,YBI1451@ybifoundation.ybif,Female,22-05-1960,Married,1
YBI1452,YBI1452@ybifoundation.ybif,Male,15-03-1960,Single,1
YBI1453,YBI1453@ybifoundation.ybif,Male,21-02-1960,Single,1
YBI1454,YBI1454@ybifoundation.ybif,Male,03-07-1959,Single,1
YBI1455,YBI1455@ybifoundation.ybif,Female,17-03-1959,Married,2
YBI1456,YBI1456@ybifoundation.ybif,Male,10-05-1958,Single,2
YBI1457,YBI1457@ybifoundation.ybif,Male,02-05-1958,Married,1
YBI1458,YBI1458@ybifoundation.ybif,Male,13-06-1960,Married,3
YBI1459,YBI1459@ybifoundation.ybif,Female,09-09-1960,Single,3
YBI1460,YBI1460@ybifoundation.ybif,Male,16-09-1959,Married,0
YBI1461,YBI1461@ybifoundation.ybif,Male,10-12-1959,Married,3
YBI1462,YBI1462@ybifoundation.ybif,Male,14-10-1958,Married,1
YBI1463,YBI1463@ybifoundation.ybif,Male,26-09-1970,Single,2
YBI1464,YBI1464@ybifoundation.ybif,Female,11-06-1970,Single,0
YBI1465,YBI1465@ybifoundation.ybif,,13-07-1970,Married,0
YBI1466,YBI1466@ybifoundation.ybif,Female,22-04-1969,Single,2
YBI1467,YBI1467@ybifoundation.ybif,Female,06-01-1969,Single,2
YBI1468,YBI1468@ybifoundation.ybif,Male,21-06-1970,Married,0
YBI1469,YBI1469@ybifoundation.ybif,Female,08-06-1970,Married,0
YBI1470,YBI1470@ybifoundation.ybif,Female,23-04-1970,Married,0
YBI1471,YBI1471@ybifoundation.ybif,Male,07-01-1970,Single,0
YBI1472,YBI1472@ybifoundation.ybif,,10-08-1969,Single,0
YBI1473,YBI1473@ybifoundation.ybif,Female,02-10-1969,Married,0
YBI1474,YBI1474@ybifoundation.ybif,Female,28-11-1969,Single,1
YBI1475,YBI1475@ybifoundation.ybif,Male,06-09-1969,Single,0
YBI1476,YBI1476@ybifoundation.ybif,Male,01-01-1952,Single,3
YBI1477,YBI1477@ybifoundation.ybif,Female,24-03-1968,Married,2
YBI1478,YBI1478@ybifoundation.ybif,Male,23-03-1968,Single,2
YBI1479,YBI1479@ybifoundation.ybif,Female,25-04-1968,Single,2
YBI1480,YBI1480@ybifoundation.ybif,Male,19-04-1944,Single,5
YBI1481,YBI1481@ybifoundation.ybif,Male,24-03-1944,Married,3
YBI1482,YBI1482@ybifoundation.ybif,Female,17-05-1944,Married,3
YBI1483,YBI1483@ybifoundation.ybif,Male,01-12-1944,Married,3
YBI1484,YBI1484@ybifoundation.ybif,Male,21-03-1945,Single,3
YBI1485,YBI1485@ybifoundation.ybif,Male,15-02-1945,Married,5
YBI1486,YBI1486@ybifoundation.ybif,Female,08-01-1945,Single,5
YBI1487,YBI1487@ybifoundation.ybif,Female,21-05-1945,Single,5
YBI1488,YBI1488@ybifoundation.ybif,Male,10-06-1945,Married,3
YBI1489,YBI1489@ybifoundation.ybif,,18-07-1946,Single,5
YBI1490,YBI1490@ybifoundation.ybif,Female,05-12-1946,Single,2
YBI1491,YBI1491@ybifoundation.ybif,Male,02-03-1946,Married,2
YBI1492,YBI1492@ybifoundation.ybif,Female,16-04-1946,Married,4
YBI1493,YBI1493@ybifoundation.ybif,Male,05-06-1946,Single,4
YBI1494,YBI1494@ybifoundation.ybif,Male,06-07-1954,Married,4
YBI1495,YBI1495@ybifoundation.ybif,Male,06-06-1953,Married,4
YBI1496,YBI1496@ybifoundation.ybif,Male,13-11-1954,Married,4
YBI1497,YBI1497@ybifoundation.ybif,Female,25-04-1954,Married,3
YBI1498,YBI1498@ybifoundation.ybif,Male,05-10-1954,Single,3
YBI1499,YBI1499@ybifoundation.ybif,Female,11-07-1954,Single,3
YBI1500,YBI1500@ybifoundation.ybif,Male,19-06-1954,Single,4
YBI1501,YBI1501@ybifoundation.ybif,Male,10-11-1953,Married,3
YBI1502,YBI1502@ybifoundation.ybif,Male,05-06-1953,Single,3
YBI1503,YBI1503@ybifoundation.ybif,Female,20-09-1953,Married,2
YBI1504,YBI1504@ybifoundation.ybif,Female,19-09-1953,Married,4
YBI1505,YBI1505@ybifoundation.ybif,Male,25-11-1953,Married,5
YBI1506,YBI1506@ybifoundation.ybif,Male,24-09-1953,Married,2
YBI1507,YBI1507@ybifoundation.ybif,Female,03-05-1953,Married,0
YBI1508,YBI1508@ybifoundation.ybif,Female,11-07-1952,Married,4
YBI1509,YBI1509@ybifoundation.ybif,Female,17-06-1952,Single,4
YBI1510,YBI1510@ybifoundation.ybif,Female,15-02-1951,Married,5
YBI1511,YBI1511@ybifoundation.ybif,Female,02-08-1951,Married,4
YBI1512,YBI1512@ybifoundation.ybif,Male,15-01-1951,Married,4
YBI1513,YBI1513@ybifoundation.ybif,Male,27-02-1951,Single,4
YBI1514,YBI1514@ybifoundation.ybif,Female,18-03-1951,Married,4
YBI1515,YBI1515@ybifoundation.ybif,Male,03-02-1951,Single,0
YBI1516,YBI1516@ybifoundation.ybif,Male,18-01-1950,Single,3
YBI1517,YBI1517@ybifoundation.ybif,Male,18-03-1950,Single,4
YBI1518,YBI1518@ybifoundation.ybif,Female,23-10-1950,Single,0
YBI1519,YBI1519@ybifoundation.ybif,Male,21-06-1949,Married,3
YBI1520,YBI1520@ybifoundation.ybif,Female,17-07-1948,Single,5
YBI1521,YBI1521@ybifoundation.ybif,Male,10-08-1948,Married,4
YBI1522,YBI1522@ybifoundation.ybif,Male,18-11-1948,Married,4
YBI1523,YBI1523@ybifoundation.ybif,Male,20-08-1948,Married,5
YBI1524,YBI1524@ybifoundation.ybif,Male,23-02-1948,Single,3
YBI1525,YBI1525@ybifoundation.ybif,Male,09-07-1947,Single,5
YBI1526,YBI1526@ybifoundation.ybif,Male,09-10-1975,Single,0
YBI1527,YBI1527@ybifoundation.ybif,Female,08-07-1976,Single,0
YBI1528,YBI1528@ybifoundation.ybif,Male,08-07-1976,Single,0
YBI1529,YBI1529@ybifoundation.ybif,Female,05-11-1976,Single,0
YBI1530,YBI1530@ybifoundation.ybif,Female,09-09-1976,Married,0
YBI1531,YBI1531@ybifoundation.ybif,Female,09-03-1975,Married,0
YBI1532,YBI1532@ybifoundation.ybif,Female,04-06-1974,Married,0
YBI1533,YBI1533@ybifoundation.ybif,Female,02-06-1975,Single,0
YBI1534,YBI1534@ybifoundation.ybif,Female,27-06-1975,Single,0
YBI1535,YBI1535@ybifoundation.ybif,Male,22-05-1975,Single,0
YBI1536,YBI1536@ybifoundation.ybif,Female,21-02-1975,Married,0
YBI1537,YBI1537@ybifoundation.ybif,Male,24-02-1974,Married,0
YBI1538,YBI1538@ybifoundation.ybif,Female,26-07-1974,Single,0
YBI1539,YBI1539@ybifoundation.ybif,Male,25-02-1973,Married,0
YBI1540,YBI1540@ybifoundation.ybif,Female,02-10-1973,Married,0
YBI1541,YBI1541@ybifoundation.ybif,Male,05-03-1973,Married,0
YBI1542,YBI1542@ybifoundation.ybif,Male,20-10-1973,Married,0
YBI1543,YBI1543@ybifoundation.ybif,Male,07-08-1973,Married,0
YBI1544,YBI1544@ybifoundation.ybif,Female,23-03-1973,Single,0
YBI1545,YBI1545@ybifoundation.ybif,Female,22-08-1971,Single,0
YBI1546,YBI1546@ybifoundation.ybif,Female,07-04-1971,Single,0
YBI1547,YBI1547@ybifoundation.ybif,Female,26-02-1970,Married,0
YBI1548,YBI1548@ybifoundation.ybif,Female,19-02-1970,Married,5
YBI1549,YBI1549@ybifoundation.ybif,Female,01-04-1971,Married,4
YBI1550,YBI1550@ybifoundation.ybif,Male,06-07-1941,Single,5
YBI1551,YBI1551@ybifoundation.ybif,Female,25-12-1941,Married,2
YBI1552,YBI1552@ybifoundation.ybif,Female,28-10-1941,Married,2
YBI1553,YBI1553@ybifoundation.ybif,Male,12-02-1942,Married,5
YBI1554,YBI1554@ybifoundation.ybif,Female,10-07-1942,Married,5
YBI1555,YBI1555@ybifoundation.ybif,Female,22-08-1973,Single,0
YBI1556,YBI1556@ybifoundation.ybif,Male,22-06-1973,Single,0
YBI1557,YBI1557@ybifoundation.ybif,Male,06-10-1963,Single,4
YBI1558,YBI1558@ybifoundation.ybif,Male,27-06-1963,Married,3
YBI1559,YBI1559@ybifoundation.ybif,Female,14-02-1963,Single,3
YBI1560,YBI1560@ybifoundation.ybif,,18-09-1963,Single,3
YBI1561,YBI1561@ybifoundation.ybif,Male,06-08-1974,Single,0
YBI1562,YBI1562@ybifoundation.ybif,Female,28-03-1980,Single,0
YBI1563,YBI1563@ybifoundation.ybif,Male,24-02-1980,Single,0
YBI1564,YBI1564@ybifoundation.ybif,Female,01-04-1980,Single,0
YBI1565,YBI1565@ybifoundation.ybif,Male,14-03-1980,Single,0
YBI1566,YBI1566@ybifoundation.ybif,Female,20-08-1979,Single,0
YBI1567,YBI1567@ybifoundation.ybif,Female,19-08-1978,Single,0
YBI1568,YBI1568@ybifoundation.ybif,Male,07-03-1974,Single,0
YBI1569,YBI1569@ybifoundation.ybif,Male,17-02-1974,Married,1
YBI1570,YBI1570@ybifoundation.ybif,Female,11-11-1972,Single,0
YBI1571,YBI1571@ybifoundation.ybif,Male,20-04-1973,Single,0
YBI1572,YBI1572@ybifoundation.ybif,Female,01-10-1973,Married,1
YBI1573,YBI1573@ybifoundation.ybif,Female,27-03-1973,Married,1
YBI1574,YBI1574@ybifoundation.ybif,Female,08-04-1972,Single,0
YBI1575,YBI1575@ybifoundation.ybif,Female,27-12-1972,Single,0
YBI1576,YBI1576@ybifoundation.ybif,Female,19-07-1972,Single,0
YBI1577,YBI1577@ybifoundation.ybif,Male,06-07-1972,Single,0
YBI1578,YBI1578@ybifoundation.ybif,Female,17-09-1972,Single,1
YBI1579,YBI1579@ybifoundation.ybif,Female,24-02-1972,Single,2
YBI1580,YBI1580@ybifoundation.ybif,Female,26-07-1971,Single,0
YBI1581,YBI1581@ybifoundation.ybif,Female,16-07-1971,Single,0
YBI1582,YBI1582@ybifoundation.ybif,Female,13-03-1971,Single,0
YBI1583,YBI1583@ybifoundation.ybif,Male,25-04-1971,Single,0
YBI1584,YBI1584@ybifoundation.ybif,Female,14-04-1971,Single,0
YBI1585,YBI1585@ybifoundation.ybif,Male,14-03-1970,Single,2
YBI1586,YBI1586@ybifoundation.ybif,Female,12-07-1971,Single,2
YBI1587,YBI1587@ybifoundation.ybif,Male,12-09-1971,Single,2
YBI1588,YBI1588@ybifoundation.ybif,Male,12-11-1971,Single,2
YBI1589,YBI1589@ybifoundation.ybif,Female,09-05-1971,Single,2
YBI1590,YBI1590@ybifoundation.ybif,Male,18-06-1971,Single,2
YBI1591,YBI1591@ybifoundation.ybif,Female,10-08-1971,Single,2
YBI1592,YBI1592@ybifoundation.ybif,Male,19-09-1970,Single,2
YBI1593,YBI1593@ybifoundation.ybif,Male,22-01-1970,Single,0
YBI1594,YBI1594@ybifoundation.ybif,Male,27-08-1970,Single,0
YBI1595,YBI1595@ybifoundation.ybif,Male,05-02-1970,Single,0
YBI1596,YBI1596@ybifoundation.ybif,Female,23-03-1975,Single,3
YBI1597,YBI1597@ybifoundation.ybif,Female,06-12-1975,Single,3
YBI1598,YBI1598@ybifoundation.ybif,Male,02-10-1975,Single,3
YBI1599,YBI1599@ybifoundation.ybif,Female,20-10-1930,Married,1
YBI1600,YBI1600@ybifoundation.ybif,Male,07-03-1966,Single,0
YBI1601,YBI1601@ybifoundation.ybif,Male,21-06-1966,Single,0
YBI1602,YBI1602@ybifoundation.ybif,Female,02-11-1966,Single,0
YBI1603,YBI1603@ybifoundation.ybif,Female,14-08-1966,Single,0
YBI1604,YBI1604@ybifoundation.ybif,Female,25-11-1966,Single,0
YBI1605,YBI1605@ybifoundation.ybif,Male,24-10-1953,Single,2
YBI1606,YBI1606@ybifoundation.ybif,Male,20-08-1953,Married,1
YBI1607,YBI1607@ybifoundation.ybif,Male,12-03-1953,Married,1
YBI1608,YBI1608@ybifoundation.ybif,Female,23-10-1953,Married,1
YBI1609,YBI1609@ybifoundation.ybif,Female,25-04-1954,Single,3
YBI1610,YBI1610@ybifoundation.ybif,Female,24-09-1954,Married,1
YBI1611,YBI1611@ybifoundation.ybif,Male,05-03-1954,Married,1
YBI1612,YBI1612@ybifoundation.ybif,Male,23-09-1954,Married,1
YBI1613,YBI1613@ybifoundation.ybif,Female,08-02-1954,Married,1
YBI1614,YBI1614@ybifoundation.ybif,Male,07-02-1955,Married,1
YBI1615,YBI1615@ybifoundation.ybif,Male,27-11-1955,Married,1
YBI1616,YBI1616@ybifoundation.ybif,Male,21-03-1955,Married,1
YBI1617,YBI1617@ybifoundation.ybif,Male,25-07-1955,Married,1
YBI1618,YBI1618@ybifoundation.ybif,Male,20-07-1955,Married,1
YBI1619,YBI1619@ybifoundation.ybif,Male,09-03-1955,Married,1
YBI1620,YBI1620@ybifoundation.ybif,Female,10-10-1955,Married,1
YBI1621,YBI1621@ybifoundation.ybif,Male,18-06-1955,Married,1
YBI1622,YBI1622@ybifoundation.ybif,Male,15-06-1955,Married,1
YBI1623,YBI1623@ybifoundation.ybif,Female,19-10-1955,Single,5
YBI1624,YBI1624@ybifoundation.ybif,Female,26-05-1956,Married,1
YBI1625,YBI1625@ybifoundation.ybif,Male,12-10-1956,Married,1
YBI1626,YBI1626@ybifoundation.ybif,Male,21-11-1957,Married,1
YBI1627,YBI1627@ybifoundation.ybif,Female,04-08-1957,Married,1
YBI1628,YBI1628@ybifoundation.ybif,Male,22-05-1957,Married,1
YBI1629,YBI1629@ybifoundation.ybif,Female,22-04-1957,Married,1
YBI1630,YBI1630@ybifoundation.ybif,Male,27-03-1957,Married,1
YBI1631,YBI1631@ybifoundation.ybif,,03-08-1957,Married,1
YBI1632,YBI1632@ybifoundation.ybif,Male,24-10-1957,Married,1
YBI1633,YBI1633@ybifoundation.ybif,Female,20-05-1958,Single,4
YBI1634,YBI1634@ybifoundation.ybif,Male,09-03-1958,Single,4
YBI1635,YBI1635@ybifoundation.ybif,Male,23-09-1958,Married,4
YBI1636,YBI1636@ybifoundation.ybif,Female,10-08-1958,Single,4
YBI1637,YBI1637@ybifoundation.ybif,Male,24-11-1958,Married,4
YBI1638,YBI1638@ybifoundation.ybif,Female,10-05-1958,Single,4
YBI1639,YBI1639@ybifoundation.ybif,Male,02-03-1959,Married,4
YBI1640,YBI1640@ybifoundation.ybif,Male,10-04-1959,Married,4
YBI1641,YBI1641@ybifoundation.ybif,Male,16-08-1959,Married,4
YBI1642,YBI1642@ybifoundation.ybif,Female,02-09-1959,Single,4
YBI1643,YBI1643@ybifoundation.ybif,Female,27-05-1968,Married,1
YBI1644,YBI1644@ybifoundation.ybif,Female,13-09-1968,Single,1
YBI1645,YBI1645@ybifoundation.ybif,Female,23-11-1968,Single,1
YBI1646,YBI1646@ybifoundation.ybif,Female,28-02-1968,Married,0
YBI1647,YBI1647@ybifoundation.ybif,Male,11-06-1968,Married,0
YBI1648,YBI1648@ybifoundation.ybif,Male,23-11-1968,Married,0
YBI1649,YBI1649@ybifoundation.ybif,Male,15-10-1967,Single,3
YBI1650,YBI1650@ybifoundation.ybif,Female,23-02-1967,Married,1
YBI1651,YBI1651@ybifoundation.ybif,Male,26-04-1967,Married,1
YBI1652,YBI1652@ybifoundation.ybif,Female,07-04-1967,Single,1
YBI1653,YBI1653@ybifoundation.ybif,Male,25-10-1967,Married,1
YBI1654,YBI1654@ybifoundation.ybif,Male,21-08-1966,Married,1
YBI1655,YBI1655@ybifoundation.ybif,Female,06-02-1966,Married,1
YBI1656,YBI1656@ybifoundation.ybif,Female,14-05-1967,Married,0
YBI1657,YBI1657@ybifoundation.ybif,Male,09-09-1966,Married,1
YBI1658,YBI1658@ybifoundation.ybif,Male,15-11-1966,Married,1
YBI1659,YBI1659@ybifoundation.ybif,Female,22-12-1966,Married,1
YBI1660,YBI1660@ybifoundation.ybif,Male,25-03-1965,Single,4
YBI1661,YBI1661@ybifoundation.ybif,Male,06-02-1965,Single,2
YBI1662,YBI1662@ybifoundation.ybif,Female,23-12-1965,Married,2
YBI1663,YBI1663@ybifoundation.ybif,Male,17-02-1965,Single,2
YBI1664,YBI1664@ybifoundation.ybif,Female,12-05-1965,Married,1
YBI1665,YBI1665@ybifoundation.ybif,Female,16-04-1964,Single,5
YBI1666,YBI1666@ybifoundation.ybif,Male,07-09-1964,Single,5
YBI1667,YBI1667@ybifoundation.ybif,Male,06-03-1964,Single,3
YBI1668,YBI1668@ybifoundation.ybif,Female,04-04-1964,Single,2
YBI1669,YBI1669@ybifoundation.ybif,Female,03-04-1964,Single,2
YBI1670,YBI1670@ybifoundation.ybif,Female,25-03-1964,Single,3
YBI1671,YBI1671@ybifoundation.ybif,Female,10-02-1964,Single,3
YBI1672,YBI1672@ybifoundation.ybif,Male,06-04-1964,Single,3
YBI1673,YBI1673@ybifoundation.ybif,Male,12-05-1963,Single,3
YBI1674,YBI1674@ybifoundation.ybif,Male,25-10-1966,Married,0
YBI1675,YBI1675@ybifoundation.ybif,Female,28-07-1966,Married,0
YBI1676,YBI1676@ybifoundation.ybif,Male,06-02-1966,Married,0
YBI1677,YBI1677@ybifoundation.ybif,Female,04-09-1966,Single,0
YBI1678,YBI1678@ybifoundation.ybif,Male,23-06-1965,Married,0
YBI1679,YBI1679@ybifoundation.ybif,Male,15-03-1964,Single,2
YBI1680,YBI1680@ybifoundation.ybif,Female,23-01-1964,Married,1
YBI1681,YBI1681@ybifoundation.ybif,Female,22-09-1963,Married,1
YBI1682,YBI1682@ybifoundation.ybif,Male,20-04-1963,Married,1
YBI1683,YBI1683@ybifoundation.ybif,Female,04-08-1978,Single,0
YBI1684,YBI1684@ybifoundation.ybif,Female,13-02-1979,Single,3
YBI1685,YBI1685@ybifoundation.ybif,Male,13-09-1979,Single,3
YBI1686,YBI1686@ybifoundation.ybif,Male,18-11-1979,Single,3
YBI1687,YBI1687@ybifoundation.ybif,Female,20-08-1979,Single,3
YBI1688,YBI1688@ybifoundation.ybif,Male,20-02-1963,Married,1
YBI1689,YBI1689@ybifoundation.ybif,Male,03-02-1963,Married,1
YBI1690,YBI1690@ybifoundation.ybif,Male,02-07-1963,Married,1
YBI1691,YBI1691@ybifoundation.ybif,Male,26-09-1962,Married,1
YBI1692,YBI1692@ybifoundation.ybif,Female,01-08-1962,Married,1
YBI1693,YBI1693@ybifoundation.ybif,Male,19-02-1962,Married,1
YBI1694,YBI1694@ybifoundation.ybif,Male,20-11-1962,Married,1
YBI1695,YBI1695@ybifoundation.ybif,Male,17-03-1978,Single,3
YBI1696,YBI1696@ybifoundation.ybif,Female,22-05-1978,Married,3
YBI1697,YBI1697@ybifoundation.ybif,Male,20-03-1978,Single,4
YBI1698,YBI1698@ybifoundation.ybif,Female,09-12-1977,Single,0
YBI1699,YBI1699@ybifoundation.ybif,Female,03-06-1977,Single,0
YBI1700,YBI1700@ybifoundation.ybif,Female,27-05-1977,Single,0
YBI1701,YBI1701@ybifoundation.ybif,,25-08-1977,Single,0
YBI1702,YBI1702@ybifoundation.ybif,Female,27-09-1977,Single,0
YBI1703,YBI1703@ybifoundation.ybif,Male,17-12-1977,Single,0
YBI1704,YBI1704@ybifoundation.ybif,Male,25-11-1976,Single,0
YBI1705,YBI1705@ybifoundation.ybif,Female,12-01-1975,Single,0
YBI1706,YBI1706@ybifoundation.ybif,Female,07-09-1976,Single,0
YBI1707,YBI1707@ybifoundation.ybif,Male,03-12-1976,Single,0
YBI1708,YBI1708@ybifoundation.ybif,Female,24-01-1975,Single,0
YBI1709,YBI1709@ybifoundation.ybif,Female,28-04-1975,Married,1
YBI1710,YBI1710@ybifoundation.ybif,Female,19-05-1975,Married,1
YBI1711,YBI1711@ybifoundation.ybif,Male,24-11-1959,Married,4
YBI1712,YBI1712@ybifoundation.ybif,Male,02-03-1959,Single,4
YBI1713,YBI1713@ybifoundation.ybif,Male,11-10-1959,Married,4
YBI1714,YBI1714@ybifoundation.ybif,Female,26-05-1972,Single,4
YBI1715,YBI1715@ybifoundation.ybif,Male,09-03-1973,Married,0
YBI1716,YBI1716@ybifoundation.ybif,Male,07-11-1940,Married,1
YBI1717,YBI1717@ybifoundation.ybif,Female,15-06-1962,Married,1
YBI1718,YBI1718@ybifoundation.ybif,Male,18-02-1962,Single,1
YBI1719,YBI1719@ybifoundation.ybif,Male,17-06-1961,Married,1
YBI1720,YBI1720@ybifoundation.ybif,Male,18-03-1961,Married,1
YBI1721,YBI1721@ybifoundation.ybif,Female,21-08-1961,Married,1
YBI1722,YBI1722@ybifoundation.ybif,Male,26-05-1935,Single,1
YBI1723,YBI1723@ybifoundation.ybif,Male,06-09-1936,Married,1
YBI1724,YBI1724@ybifoundation.ybif,Male,04-10-1962,Married,4
YBI1725,YBI1725@ybifoundation.ybif,Male,27-06-1962,Married,4
YBI1726,YBI1726@ybifoundation.ybif,Male,20-01-1958,Married,1
YBI1727,YBI1727@ybifoundation.ybif,Male,27-03-1958,Married,1
YBI1728,YBI1728@ybifoundation.ybif,Male,04-03-1957,Married,1
YBI1729,YBI1729@ybifoundation.ybif,Male,16-11-1956,Single,1
YBI1730,YBI1730@ybifoundation.ybif,Male,28-10-1956,Married,1
YBI1731,YBI1731@ybifoundation.ybif,Female,07-02-1955,Single,2
YBI1732,YBI1732@ybifoundation.ybif,Female,07-02-1955,Single,2
YBI1733,YBI1733@ybifoundation.ybif,Male,03-10-1954,Married,2
YBI1734,YBI1734@ybifoundation.ybif,Male,03-12-1937,Married,1
YBI1735,YBI1735@ybifoundation.ybif,Male,12-09-1938,Married,1
YBI1736,YBI1736@ybifoundation.ybif,Female,23-09-1938,Married,1
YBI1737,YBI1737@ybifoundation.ybif,Male,02-03-1938,Married,1
YBI1738,YBI1738@ybifoundation.ybif,Male,02-02-1939,Married,2
