OrderID,Date,Category,SubCategory,Customer,State,Region,Payment,Sales,Qty,Profit
1407,18-11-2024,Electronics,Accessories,Gaurika Chhabra,Delhi,North,Card,44457.56,1,7166.67
1408,21-05-2024,Fashion,Men,Yatan Konda,UP,North,Card,42002.58,3,475.6
1409,23-06-2025,Fashion,Men,Chatura Kota,Gujarat,West,UPI,13353.73,3,-460.63
1410,26-06-2024,Fashion,Women,Madhavi Rajan,UP,South,UPI,42093.89,5,-4637.16
1411,06-02-2024,Fashion,Women,Nimrat Salvi,Delhi,North,UPI,36027.74,2,-6342.08
1412,02-12-2023,Home,Furniture,Yahvi Dave,Tamil Nadu,South,Card,17865.46,4,-994.03
1413,27-04-2024,Grocery,Staples,Darsh Mutti,Karnataka,East,COD,27439.38,5,5085.33
1414,06-07-2024,Fashion,Kids,Anmol Lanka,Delhi,West,COD,27264.66,1,6493.2
1415,02-05-2024,Electronics,Laptops,Aayush Kannan,Delhi,South,COD,41315.34,4,-8248.84
1416,02-03-2024,Fashion,Kids,Anamika Sen,UP,East,Card,16886.11,1,2590.18
1417,26-01-2025,Electronics,Mobiles,Tanmayi Narasimhan,UP,North,UPI,29387.22,2,4693.51
1418,28-10-2024,Grocery,Staples,Oni Bala,Karnataka,North,COD,39712.83,3,9538.23
1419,24-08-2024,Grocery,Staples,Chatura Sahota,UP,South,COD,19017.35,3,-3588.34
1420,26-11-2023,Grocery,Beverages,Unni Chhabra,Karnataka,East,Card,36887.96,3,-4616.3
1421,09-09-2025,Home,Furniture,Kevin Bhardwaj,Tamil Nadu,North,COD,15943.65,4,2870.93
1422,23-02-2024,Fashion,Kids,Avi Sha,Gujarat,North,UPI,32323.38,4,2396.58
1423,04-10-2023,Grocery,Staples,Ijaya Grewal,Tamil Nadu,West,UPI,13159.55,2,92.99
1424,30-11-2023,Fashion,Kids,Tanvi Doshi,Maharashtra,West,Card,18261.81,1,4568.29
1425,13-05-2024,Grocery,Snacks,Yashawini Nazareth,Maharashtra,South,UPI,49137.66,4,10963.55
1426,01-08-2024,Fashion,Women,Anirudh Dhingra,Delhi,North,Card,22798.53,2,1338.73
1427,21-10-2023,Home,Decor,Lucky Din,Delhi,East,Card,46291.7,1,8083.15
1428,13-12-2023,Fashion,Women,Janaki Bhasin,Delhi,North,UPI,472.47,5,-3.4
1429,30-05-2025,Electronics,Accessories,Aayush Rajagopalan,UP,South,COD,6806.78,2,760.26
1430,08-01-2024,Electronics,Mobiles,Nicholas Srivastava,Karnataka,North,Card,8742.7,1,160.75
1431,18-04-2025,Electronics,Mobiles,Abdul Keer,Tamil Nadu,East,Card,13704.37,5,2014.6
1432,17-12-2023,Grocery,Snacks,Bhavna Malhotra,Delhi,East,UPI,11823.65,2,2686.13
1433,02-02-2024,Grocery,Snacks,Hritik Varkey,UP,East,COD,44966.91,4,-8435.58
1434,23-04-2024,Fashion,Men,Ayushman Tripathi,Gujarat,South,COD,4269.83,3,962.68
1435,09-12-2023,Grocery,Staples,Zehaan Nori,UP,East,UPI,48039.54,5,4773.46
1436,15-06-2024,Fashion,Women,Reva Rout,Gujarat,South,UPI,15583.11,1,1161.98
1437,13-03-2025,Electronics,Accessories,Gaurav Ahuja,Maharashtra,East,COD,43790.91,4,11209.82
1438,05-03-2025,Home,Furniture,Aditya Hari,Maharashtra,West,Card,42799.22,1,-3429.56
1439,02-01-2025,Fashion,Men,David Oak,Maharashtra,West,UPI,6085.18,4,-70.32
1440,07-10-2023,Fashion,Men,Omaja Badami,Delhi,East,UPI,32160.89,3,4974.53
1441,05-09-2024,Electronics,Mobiles,Urishilla Sharaf,UP,North,COD,29008.08,3,1754.92
1442,26-10-2024,Fashion,Kids,Sanya Garg,Karnataka,West,UPI,32134.39,1,2223.69
1443,21-11-2023,Electronics,Mobiles,Logan Sani,UP,South,Card,30183.87,2,-2733.7
1444,23-06-2024,Home,Decor,Diya Rout,Gujarat,West,UPI,35551.76,3,6048.03
1445,14-02-2024,Electronics,Mobiles,Jeevika Swamy,UP,North,COD,36667.47,2,-4882.94
1446,07-07-2025,Electronics,Laptops,Jack Sundaram,Tamil Nadu,West,UPI,49371.62,4,715.81
1447,08-09-2024,Fashion,Men,Laksh Talwar,Maharashtra,West,UPI,28844.55,2,-4316.18
1448,23-10-2023,Electronics,Laptops,Ayushman Sen,Gujarat,North,UPI,23296.57,2,-898.91
1449,30-09-2023,Home,Kitchen,Unnati Iyer,Karnataka,West,COD,698.88,1,-85.83
1450,15-07-2024,Grocery,Staples,Kamya Badami,UP,North,COD,24137.85,3,3101.43
1451,04-07-2024,Home,Furniture,Mitali Tank,Gujarat,East,COD,22763.27,5,5373.1
1452,12-02-2025,Grocery,Staples,Isaiah Dhillon,UP,East,Card,14795.59,1,-1507.07
1453,03-02-2024,Grocery,Staples,Ishwar Pingle,Maharashtra,West,COD,31113.71,2,1880.98
1454,23-03-2024,Fashion,Women,Lakshit Wable,UP,East,Card,27435.25,1,2342.3
1455,22-07-2025,Grocery,Beverages,Bachittar Lala,Delhi,South,UPI,42599.89,1,10994.64
1456,15-11-2023,Home,Furniture,Indira Suresh,Maharashtra,North,UPI,27814.27,2,4552.33
1457,27-12-2024,Home,Furniture,Oni Oza,Karnataka,South,UPI,25122.65,3,1928.22
1458,17-06-2025,Electronics,Mobiles,Kalpit Vig,Karnataka,East,Card,1401.62,1,-227.12
1459,15-02-2024,Fashion,Kids,Urmi Mane,Maharashtra,West,UPI,24621.15,2,5793.71
1460,07-07-2024,Home,Decor,David Shankar,Karnataka,North,COD,45002.96,4,3226.79
1461,08-02-2024,Home,Decor,Champak Tiwari,Delhi,North,COD,9172.99,2,-405.38
1462,05-06-2025,Fashion,Kids,Dominic Solanki,Gujarat,North,COD,14185.4,3,3825.31
1463,03-08-2024,Grocery,Snacks,Thomas Dugal,Karnataka,South,Card,6584.34,2,-121.29
1464,01-09-2024,Fashion,Women,Amruta Gera,Karnataka,East,COD,14538.27,4,-2777.71
1465,09-10-2024,Fashion,Men,Ria Raju,UP,North,COD,27728.27,4,5284.79
1466,15-08-2025,Electronics,Laptops,Mugdha Dugar,Tamil Nadu,West,COD,797.43,3,137.17
1467,01-01-2025,Home,Decor,Upadhriti Ghosh,Gujarat,South,COD,37498.79,3,968.53
1468,23-03-2025,Fashion,Women,Robert Prakash,Maharashtra,East,Card,14521.72,3,1332.22
1469,04-05-2024,Electronics,Mobiles,Noah Saran,Karnataka,West,UPI,6568.84,5,147.15
1470,13-04-2024,Electronics,Mobiles,Matthew Oak,Karnataka,West,UPI,33652.46,4,-6036.88
1471,05-10-2024,Home,Decor,Anya Gole,Tamil Nadu,West,COD,9516.42,2,327.18
1472,09-05-2024,Home,Decor,Ranbir Tella,UP,South,COD,14937.85,4,-520.22
1473,29-12-2023,Grocery,Staples,Rachana Kaur,UP,South,UPI,45904.48,1,12502.92
1474,04-05-2024,Home,Kitchen,Saumya Yadav,UP,North,UPI,12135.59,3,2409.84
1475,12-01-2025,Grocery,Snacks,Ansh Gade,Delhi,East,COD,37094.7,4,180.31
1476,11-08-2025,Home,Furniture,Tanay Jayaraman,Delhi,South,COD,32583.95,4,-4576.01
1477,09-12-2023,Fashion,Men,Akshay Gade,Maharashtra,South,UPI,44652.48,3,-6165.27
1478,20-12-2023,Fashion,Kids,Sanaya Mitter,Tamil Nadu,West,COD,41478.17,4,2397.42
1479,29-09-2023,Home,Furniture,Sai Dua,Karnataka,South,Card,30471.24,5,-3233.57
1480,28-02-2024,Electronics,Accessories,Isaiah Virk,Maharashtra,South,UPI,28584.2,3,-997.98
1481,26-01-2024,Grocery,Snacks,Udant Gola,Gujarat,North,Card,1349.05,3,339.29
1482,13-03-2024,Electronics,Laptops,Saumya Pant,Tamil Nadu,West,COD,47068.7,1,5572.6
1483,09-11-2023,Fashion,Men,Wridesh Bala,Maharashtra,North,UPI,37283.91,2,6484.76
1484,10-09-2024,Home,Decor,Samuel Rana,Delhi,West,Card,19867.22,1,-1874.6
1485,22-05-2024,Electronics,Laptops,Nisha Balakrishnan,Tamil Nadu,South,Card,40403.13,3,1131.35
1486,26-02-2024,Grocery,Snacks,Chatresh Dara,UP,South,Card,17291.12,2,3608.71
1487,03-12-2024,Fashion,Kids,Alka Iyengar,Gujarat,South,Card,41605.91,3,-2837.16
1488,22-03-2025,Grocery,Beverages,Meghana Garde,Delhi,North,UPI,20443.33,1,5951.79
1489,06-10-2023,Grocery,Beverages,Abeer Ravel,UP,West,UPI,13251.96,3,1656.32
1490,13-08-2024,Fashion,Women,Ekaraj Bahl,Maharashtra,West,COD,32065.76,2,-5370.1
1491,13-10-2023,Electronics,Laptops,Varenya Mistry,UP,North,COD,23255.71,4,-3773.34
1492,21-11-2023,Fashion,Men,Samar Das,Delhi,South,Card,27210.65,5,-3181.8
1493,21-03-2024,Home,Kitchen,Triveni Goyal,Gujarat,East,UPI,18478.93,4,3903.03
1494,26-05-2024,Fashion,Women,Bishakha Jha,Karnataka,South,COD,32771.94,1,7272.65
1495,02-09-2024,Electronics,Laptops,Orinder Baria,Karnataka,South,Card,43506.2,1,4588.08
1496,29-04-2025,Home,Decor,Gunbir Pillay,Maharashtra,West,COD,41844.76,1,-405.23
1497,25-01-2025,Fashion,Kids,Yahvi Sharma,Delhi,East,Card,10794.28,1,-2035.08
1498,16-09-2025,Fashion,Women,Bhavya Shukla,Tamil Nadu,South,Card,12829.35,1,3022.66
1499,01-08-2025,Fashion,Kids,Ishaan Pingle,Delhi,West,Card,19827.63,3,-2256.24
1500,17-01-2025,Grocery,Beverages,Amara Mittal,Karnataka,North,COD,5639.01,2,314.11
1501,09-02-2025,Fashion,Kids,Aarna Gupta,Gujarat,North,COD,26531.52,5,-2348.13
1502,25-02-2025,Electronics,Laptops,Kashvi Lad,Gujarat,North,COD,23588.48,3,-2052.55
1503,24-07-2025,Electronics,Laptops,Reva Goda,Maharashtra,North,COD,5480.96,1,1311.52
1504,03-02-2024,Electronics,Laptops,Zashil Bail,Delhi,West,COD,3854.86,5,-662.45
1505,14-11-2023,Fashion,Women,Sathvik Kapur,Tamil Nadu,West,Card,47503.74,1,-701.42
1506,28-11-2024,Home,Decor,Aadi Kanda,Karnataka,East,Card,41698.98,3,10270.16
1507,11-08-2025,Electronics,Mobiles,Guneet D’Alia,Karnataka,South,UPI,16049.76,2,700.54
1508,28-09-2023,Electronics,Accessories,Varenya Prabhakar,Gujarat,West,COD,35235.49,2,-5968.95
1509,31-07-2024,Electronics,Accessories,Yachana More,Gujarat,West,UPI,38134.94,5,-3785.2
1510,03-07-2024,Home,Furniture,Dalbir Hayre,Tamil Nadu,West,UPI,44230.13,1,6337.32
1511,03-01-2024,Home,Furniture,Balvan Swamy,Delhi,South,UPI,9498.76,5,1833.68
1512,14-09-2024,Electronics,Accessories,Chaman Tripathi,Delhi,South,COD,30398.9,5,3372.9
1513,10-01-2024,Home,Decor,Ansh Saha,Karnataka,West,UPI,5630.01,1,71.35
1514,25-11-2024,Electronics,Accessories,Yashodhara Shah,Maharashtra,South,UPI,20966.36,2,1386.29
1515,24-07-2025,Electronics,Mobiles,Ronith Palan,Gujarat,South,COD,32470.87,4,-77
1516,21-05-2025,Home,Decor,Triya Pillai,UP,East,COD,19857.73,3,2563.82
1517,25-09-2024,Electronics,Accessories,Mohini Chahal,Karnataka,West,Card,1193.55,3,84.32
1518,15-10-2024,Grocery,Staples,Neelima Varty,Gujarat,North,Card,32832.26,2,7316.75
1519,24-07-2025,Fashion,Women,Mason Bajaj,Karnataka,East,COD,25243.36,2,1460.37
1520,28-05-2025,Home,Decor,Jacob Bajwa,UP,West,UPI,16141.49,5,-839.58
1521,31-03-2024,Fashion,Men,Peter Oak,Maharashtra,South,COD,12687.29,1,2444.21
1522,29-04-2025,Home,Kitchen,Aayush Arya,Maharashtra,West,Card,44674.24,4,3279.69
1523,12-09-2024,Fashion,Kids,Edhitha Korpal,Tamil Nadu,South,UPI,11838.03,3,-2366.57
1524,23-05-2024,Home,Kitchen,Jason Vasa,Gujarat,North,UPI,47601.7,2,730.45
1525,15-09-2025,Home,Decor,Dayamai Mander,Delhi,South,UPI,24958.35,4,6330.9
1526,19-08-2024,Fashion,Women,Bhavika Saxena,Delhi,North,COD,47099.72,3,11976.55
1527,18-07-2024,Electronics,Laptops,Girish Dass,Karnataka,South,Card,44242.84,2,-5884.48
1528,22-11-2023,Fashion,Men,Sara Wable,Gujarat,West,COD,49199.06,4,-8582.02
1529,08-12-2023,Electronics,Mobiles,Dalaja Seshadri,Karnataka,East,COD,20744.14,3,-4125.56
1530,05-12-2024,Fashion,Women,Ishani Natarajan,Karnataka,West,Card,36736.78,5,3741.83
1531,06-11-2023,Home,Furniture,Lohit Manne,Gujarat,South,COD,46915.28,2,11846.58
1532,18-10-2024,Electronics,Mobiles,Rudra Kannan,Karnataka,East,UPI,1444.85,3,-104.74
1533,16-01-2025,Grocery,Beverages,Aishani Som,Tamil Nadu,North,COD,13706.95,4,-1526.48
1534,24-01-2025,Home,Furniture,Kai Garg,Delhi,South,UPI,38994.38,3,7180.15
1535,24-07-2024,Fashion,Kids,Anirudh Khanna,Tamil Nadu,West,Card,43948.27,3,4202.26
1536,23-06-2025,Grocery,Staples,Libni Kuruvilla,Tamil Nadu,North,UPI,15943.7,5,3228.86
1537,28-03-2025,Grocery,Snacks,Balendra Cherian,Karnataka,North,COD,6026.83,1,-233.23
1538,12-01-2025,Grocery,Staples,Jai Krishnan,Gujarat,East,COD,44973.08,3,-7098.67
1539,14-02-2025,Home,Kitchen,Oni Sama,Gujarat,East,COD,41514.73,3,1945.02
1540,21-11-2023,Grocery,Beverages,Rajeshri Wable,Gujarat,South,UPI,44767.31,3,-4193.31
1541,20-11-2024,Fashion,Kids,Arjun Datta,Maharashtra,West,UPI,14259.49,1,362.17
1542,21-04-2024,Electronics,Accessories,Xalak Chopra,UP,East,UPI,49969.35,3,-6991.61
1543,03-12-2023,Home,Decor,Rushil Murty,Karnataka,South,Card,6475.83,2,384.6
1544,11-03-2024,Electronics,Accessories,Jeet Chadha,Tamil Nadu,West,UPI,4002.21,2,74.51
1545,21-10-2024,Home,Decor,Kalpit Dutta,Delhi,North,COD,14500.39,4,-1969.84
1546,16-03-2024,Grocery,Beverages,Sai Sen,Tamil Nadu,South,Card,40232.73,1,3793.29
1547,21-02-2024,Home,Decor,Samaksh Nigam,Gujarat,East,UPI,8964.09,5,1164.98
1548,30-11-2024,Home,Furniture,Warda Setty,Karnataka,South,Card,40160.41,3,52.28
1549,30-12-2023,Electronics,Mobiles,Bakhshi Pau,Delhi,North,UPI,31505.17,4,961.92
1550,20-11-2023,Grocery,Snacks,Jack Karpe,Karnataka,South,COD,20353.8,5,3186.63
1551,12-04-2024,Electronics,Laptops,Darpan Kamdar,Gujarat,West,Card,18531.84,4,-231.36
1552,09-02-2025,Fashion,Men,Forum Amble,UP,North,COD,41304.13,2,-7872.59
1553,21-09-2024,Electronics,Laptops,Ayushman Date,Tamil Nadu,South,UPI,44776.14,2,6014.75
1554,05-06-2024,Electronics,Laptops,Kashish Reddy,Maharashtra,West,UPI,8826.11,4,-351.95
1555,08-03-2025,Home,Kitchen,Neha Hegde,Maharashtra,East,COD,46727.97,1,10305.15
1556,10-10-2024,Fashion,Men,Idika Nair,Tamil Nadu,East,UPI,5753.14,5,1592.23
1557,03-12-2023,Home,Furniture,Kiaan Parmer,Karnataka,North,UPI,20925.82,2,2957.67
1558,03-07-2025,Home,Kitchen,Samarth Chaudhari,UP,North,UPI,31285.41,5,1354.8
1559,10-12-2023,Fashion,Women,Aarav Sane,Gujarat,East,UPI,32782.09,3,7601.63
1560,19-05-2024,Electronics,Mobiles,Ekani Halder,UP,West,COD,48952.56,4,14145.37
1561,22-09-2023,Home,Kitchen,Baljiwan Lall,Tamil Nadu,South,UPI,37770.97,5,137.08
1562,05-05-2024,Grocery,Beverages,Lekha Tank,UP,South,Card,16795.33,2,1263.11
1563,15-07-2025,Fashion,Kids,Nidhi Ravi,UP,West,Card,19631.63,3,492.5
1564,08-06-2025,Grocery,Beverages,Arin Ramakrishnan,Gujarat,East,Card,45500.66,2,-1385.6
1565,05-07-2025,Grocery,Snacks,Siddharth Solanki,Karnataka,South,Card,25895.72,5,-3949.43
1566,06-01-2025,Home,Furniture,Isha Ram,Delhi,North,COD,28005.16,4,778.72
1567,02-01-2024,Electronics,Laptops,Zehaan Agate,UP,North,UPI,37937.31,2,2771.59
1568,15-03-2025,Fashion,Men,Maanav Rajan,Delhi,South,UPI,41760.41,1,7151.76
1569,04-05-2024,Home,Kitchen,Praneel Amble,Karnataka,South,Card,48913.7,4,13929.28
1570,20-12-2023,Fashion,Women,Mohammed Kant,Karnataka,North,UPI,36030.25,3,-6052.31
1571,05-03-2024,Home,Decor,Mohammed Bajaj,Delhi,North,UPI,11273.59,1,-1882.58
1572,06-08-2024,Electronics,Laptops,Jagrati Mall,Tamil Nadu,East,UPI,22217.83,1,1599.34
1573,15-09-2025,Grocery,Snacks,Samuel Khosla,Delhi,North,Card,39823.87,5,-4617.89
1574,14-03-2024,Fashion,Kids,Netra Mody,Delhi,South,COD,41763.22,1,570.5
1575,27-04-2024,Grocery,Snacks,Om Bhat,UP,East,UPI,4747.82,3,-134.76
1576,22-12-2024,Fashion,Women,Xiti Bassi,Karnataka,South,Card,31855.85,1,6728.65
1577,27-07-2025,Grocery,Staples,Gaurika Balakrishnan,Maharashtra,West,COD,44213.68,3,7467.99
1578,29-04-2025,Home,Decor,Aditya Mitter,Maharashtra,North,COD,6542.84,4,1465.32
1579,30-03-2024,Electronics,Laptops,Warda Das,Maharashtra,North,Card,19861.59,2,3346.91
1580,19-07-2025,Electronics,Mobiles,Siya Lad,Gujarat,North,Card,16960.88,1,3309.47
1581,30-01-2024,Electronics,Accessories,Kabir Ravel,UP,East,COD,31844.02,3,-1389.5
1582,08-11-2023,Home,Kitchen,Anamika Acharya,Gujarat,North,COD,49884.33,1,4904.88
1583,01-03-2024,Home,Furniture,Saumya Setty,UP,South,Card,22824.63,3,3151.53
1584,01-07-2024,Electronics,Accessories,Raghav Madan,Tamil Nadu,South,COD,1538.81,4,243.52
1585,11-12-2024,Grocery,Staples,Vyanjana Verma,Delhi,South,COD,23781.36,2,2753.93
1586,19-04-2025,Fashion,Men,Wridesh Ghose,Maharashtra,North,COD,5036.81,4,1475.57
1587,15-07-2024,Electronics,Accessories,Tanmayi Karnik,Maharashtra,South,Card,34254.86,4,-1469.19
1588,30-03-2025,Home,Furniture,Rehaan Sarkar,Tamil Nadu,West,UPI,12599.08,2,-9.47
1589,30-03-2025,Grocery,Staples,Darpan Tandon,Gujarat,North,COD,17020.43,1,4314.23
1590,10-09-2025,Fashion,Women,Aashi Bajaj,Delhi,North,Card,20976.2,3,-1175.43
1591,08-08-2024,Electronics,Mobiles,Lucky Savant,Karnataka,East,UPI,1058.41,3,6.23
1592,23-04-2024,Electronics,Accessories,Abha Batta,Maharashtra,South,UPI,46651.44,2,1095.02
1593,30-08-2024,Home,Kitchen,Kalpit Master,Maharashtra,South,COD,32224.31,2,4631.48
1594,09-01-2025,Home,Decor,Nilima Singhal,Maharashtra,South,UPI,7739.47,3,2090.84
1595,03-07-2024,Electronics,Accessories,Atharv Chopra,Delhi,South,COD,12793.17,2,-2056.94
1596,19-06-2024,Grocery,Staples,Dominic Pandya,UP,East,Card,8890.96,2,668.29
1597,27-10-2023,Home,Furniture,Darpan Suresh,Maharashtra,East,UPI,3662.8,4,-628.91
1598,28-12-2023,Home,Kitchen,Michael Om,Gujarat,East,Card,39276.84,3,-4877.52
1599,02-08-2024,Grocery,Beverages,Sanaya Date,Delhi,South,Card,14663.37,2,-2719.12
1600,06-01-2025,Fashion,Kids,Sara Das,Maharashtra,North,COD,12545.14,5,92.14
1601,16-01-2025,Fashion,Kids,Vansha Khatri,Tamil Nadu,North,COD,44747.8,1,7790.57
1602,30-07-2025,Fashion,Men,Andrew Kaur,Gujarat,South,UPI,27252.97,5,-1511.3
1603,28-01-2025,Grocery,Beverages,Qabil Sarkar,Karnataka,East,COD,2174.03,2,596.86
1604,27-11-2024,Electronics,Mobiles,Advaith Ranganathan,Gujarat,East,UPI,35665.02,4,130.16
1605,15-06-2024,Electronics,Laptops,Vanya Bhattacharyya,Maharashtra,West,COD,17306.42,4,4438.23
1606,22-12-2023,Grocery,Staples,Ekapad Sengupta,UP,South,UPI,1629.48,1,151.79
1607,25-10-2024,Grocery,Staples,Yashoda Bandi,Tamil Nadu,West,COD,28978.22,3,3786.23
1608,19-03-2025,Grocery,Staples,Nilima Nigam,Gujarat,North,Card,26000.09,4,3325.99
1609,13-10-2023,Home,Decor,Jacob Badami,Gujarat,South,Card,20012.37,4,5793.96
1610,22-05-2024,Grocery,Beverages,Imaran Sarraf,Gujarat,East,COD,34113.52,4,-3557.75
1611,05-01-2025,Electronics,Accessories,Samuel Loke,UP,West,COD,34146.2,3,-5779.58
1612,06-10-2024,Fashion,Women,Bhanumati Varkey,Delhi,North,Card,19176.07,2,5719.97
1613,05-06-2025,Home,Furniture,Pavani Ramakrishnan,Gujarat,South,COD,42792.91,4,1319.53
1614,26-09-2023,Home,Kitchen,Rajata Soman,UP,East,COD,14952.58,3,-2179.28
1615,14-02-2025,Grocery,Staples,Maanav Tella,Gujarat,South,Card,21923.52,3,3858.32
1616,14-04-2025,Electronics,Mobiles,Nakul Bala,Maharashtra,East,Card,5637.37,5,-615.05
1617,24-12-2024,Grocery,Beverages,Omya Suri,Karnataka,South,Card,17825.54,5,-3513.67
1618,16-03-2024,Fashion,Women,Ishaan Mukhopadhyay,Delhi,North,Card,5409,1,739.05
1619,04-10-2024,Grocery,Staples,Robert Swaminathan,Maharashtra,West,COD,16416.74,3,2439.74
1620,12-08-2025,Home,Furniture,Oliver Tella,Delhi,North,Card,34514.51,2,4358.79
1621,13-07-2024,Home,Decor,Hemang Tripathi,Tamil Nadu,West,UPI,49194.17,2,-7754.48
1622,16-10-2023,Grocery,Staples,Suhani Ray,Karnataka,South,COD,18362.59,5,-1196.98
1623,19-04-2025,Grocery,Beverages,Tara Chahal,Delhi,East,UPI,3602.07,3,965.9
1624,22-11-2024,Electronics,Laptops,Mohini Bahri,Karnataka,East,Card,37531.03,5,10850.76
1625,07-05-2025,Electronics,Accessories,Yoshita Chahal,Gujarat,South,COD,40762.88,1,10869.52
1626,15-07-2024,Grocery,Snacks,Wazir Sagar,UP,East,Card,43584.38,2,12497.33
1627,26-08-2025,Fashion,Women,Lakshit Choudhary,Tamil Nadu,East,Card,14018.38,3,-66.12
1628,16-11-2023,Electronics,Laptops,Finn Cheema,Maharashtra,East,COD,42758.25,3,-3265.64
1629,30-09-2024,Grocery,Snacks,Lohit Toor,Tamil Nadu,West,UPI,11755.99,3,2040.73
1630,09-12-2024,Fashion,Kids,Simon Varughese,Delhi,East,COD,42439.18,4,7639.12
1631,27-10-2023,Fashion,Men,Sai Narula,Karnataka,North,UPI,49673.44,2,2571.35
1632,20-07-2024,Grocery,Staples,Sudiksha Borra,Gujarat,East,UPI,46989.47,2,-8305.14
1633,23-04-2024,Grocery,Beverages,Devika Mahajan,Karnataka,West,UPI,4124.7,2,869.55
1634,27-04-2025,Fashion,Men,Harrison Naidu,Maharashtra,South,COD,41252.3,2,-1027.55
1635,15-08-2025,Fashion,Women,Radha Narayanan,Delhi,North,Card,7209.05,2,32.15
1636,01-09-2024,Electronics,Accessories,Zayyan Agate,Delhi,South,Card,23893.62,5,2261.32
1637,14-03-2025,Fashion,Women,Arin Mann,UP,East,COD,34829.79,4,-2798.57
1638,09-03-2024,Electronics,Accessories,Vaishnavi Prabhakar,Tamil Nadu,East,COD,21565.78,2,-3731.71
1639,08-06-2024,Electronics,Mobiles,Advika Chokshi,Maharashtra,North,Card,43700.9,3,12095.88
1640,06-09-2024,Grocery,Staples,Saumya Dar,UP,East,UPI,27368.96,3,-1300.52
1641,26-11-2024,Fashion,Kids,Udyati Mane,Maharashtra,East,Card,1285.71,2,308.6
1642,15-04-2025,Electronics,Laptops,Mekhala Andra,Gujarat,East,Card,31301.17,1,-2468.46
1643,24-02-2025,Electronics,Accessories,Ijaya Anand,UP,East,Card,46300.13,2,-131.89
1644,26-04-2025,Fashion,Kids,Dhruv Majumdar,Gujarat,West,UPI,45005.9,3,5662.21
1645,03-10-2024,Fashion,Women,Ayush Soman,Delhi,South,UPI,16831.64,3,4213.82
1646,05-09-2024,Electronics,Accessories,Ansh Sunder,Gujarat,North,COD,19539.83,2,-82.15
1647,25-04-2024,Fashion,Men,Faraj Kumar,Tamil Nadu,East,UPI,30726.77,3,-2808.63
1648,21-08-2024,Electronics,Laptops,Wakeeta Ahuja,Maharashtra,South,COD,15576.63,4,2688.48
1649,31-12-2023,Home,Kitchen,Henry Issac,Karnataka,North,UPI,899.14,5,233.97
1650,21-05-2025,Fashion,Kids,Ekani Doctor,Delhi,North,UPI,5152.96,5,1171.22
1651,21-09-2023,Electronics,Laptops,Janani Kar,Delhi,North,UPI,23923.11,1,1983.45
1652,28-10-2023,Home,Decor,Advaith Bobal,Gujarat,South,COD,27727.5,5,2865.07
1653,24-10-2024,Home,Decor,Harish Mishra,Delhi,West,UPI,29865.4,2,-974.87
1654,29-05-2024,Electronics,Laptops,Rachana Korpal,Delhi,North,UPI,48939.72,2,-8028.48
1655,31-08-2024,Home,Kitchen,Yochana Ahluwalia,Gujarat,West,COD,29212.2,1,-491.66
1656,09-03-2025,Electronics,Laptops,Ati Magar,Maharashtra,North,COD,9277.46,1,787.88
1657,21-06-2024,Fashion,Kids,Ijaya Gola,Gujarat,East,COD,38112.89,4,-1248.06
1658,10-10-2024,Fashion,Kids,Nisha Bora,Gujarat,West,UPI,35116.94,1,8005.84
1659,06-05-2024,Electronics,Mobiles,Chandani Nigam,Tamil Nadu,West,Card,22719.32,2,-3089.49
1660,19-06-2024,Fashion,Women,Bina Mishra,Tamil Nadu,West,COD,13596.91,3,-154.78
1661,18-08-2025,Fashion,Men,Prisha Bala,Maharashtra,South,UPI,6074.68,5,470.49
1662,21-09-2023,Fashion,Men,Nihal Kashyap,Gujarat,North,UPI,26827.58,3,4161.45
1663,15-12-2024,Home,Furniture,Anvi Kar,UP,South,UPI,9892.9,2,66.68
1664,08-02-2025,Grocery,Beverages,Sarthak Kar,Gujarat,East,UPI,43586.92,4,1747.19
1665,05-02-2025,Fashion,Kids,Leela Kashyap,Delhi,East,COD,4434.87,1,826.26
1666,30-01-2025,Home,Furniture,Yashodhara Batra,Delhi,South,COD,10823.56,2,1403.59
1667,01-12-2023,Home,Decor,Gauri Prakash,UP,West,Card,31561.34,2,-401.71
1668,16-02-2024,Home,Decor,Varenya Khalsa,Delhi,North,COD,1005.23,1,277.73
1669,07-08-2024,Grocery,Beverages,Ekiya Vohra,Karnataka,South,COD,17674.99,4,4981.08
1670,16-05-2024,Fashion,Men,Rachana Wason,Karnataka,West,UPI,22029.16,4,1868.29
1671,10-03-2024,Home,Decor,Oliver Anne,Maharashtra,East,Card,21437.8,3,3801.22
1672,08-09-2025,Grocery,Staples,Lakshmi Pandey,Gujarat,North,UPI,2578.77,4,-435.54
1673,24-02-2025,Electronics,Mobiles,Irya Lanka,Maharashtra,West,COD,6553.64,3,-1293.89
1674,26-06-2024,Fashion,Men,Ekta Koshy,Karnataka,East,COD,22121.44,4,6545.79
1675,15-03-2024,Grocery,Snacks,Abhiram Ram,Maharashtra,West,Card,724.08,4,5.37
1676,29-08-2024,Grocery,Staples,Manan Chander,Karnataka,East,UPI,34061.89,4,-696.67
1677,29-08-2025,Home,Decor,Darpan Virk,Karnataka,East,UPI,31321.64,3,-3394.65
1678,14-03-2025,Fashion,Women,Chandani Johal,Gujarat,North,Card,17677.95,2,-1977.13
